contig	species	dN	dS	dNdS
TR14035-c1_g1_i1	flav	0.0001	0.0790	0.0010
TR15982-c0_g1_i1	flav	0.0039	0.0515	0.0763
TR3476-c0_g1_i1	flav	0.0368	0.1130	0.3251
TR11389-c1_g6_i1	flav	0.0079	0.0256	0.3094
TR11389-c1_g5_i3	flav	0.0044	0.0495	0.0886
TR31851-c0_g1_i1	flav	0.0000	0.0084	0.0010
TR14070-c0_g2_i2	flav	0.0000	0.0415	0.0010
TR20218-c0_g4_i1	flav	0.0398	0.0539	0.7390
TR21603-c0_g1_i1	flav	0.0245	0.0376	0.6506
TR8367-c0_g5_i2	flav	0.0000	0.0101	0.0010
TR8367-c0_g3_i1	flav	0.0000	0.0000	0.0010
TR14028-c0_g1_i1	flav	0.0476	0.0984	0.4836
TR19955-c0_g1_i1	flav	0.0045	0.0000	99.0000
TR202-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR18479-c0_g1_i1	flav	0.0000	0.0181	0.0010
TR25236-c2_g1_i2	flav	0.0000	0.0436	0.0010
TR25236-c2_g2_i2	flav	0.0026	0.0338	0.0763
TR1495-c0_g1_i1	flav	0.0055	0.0496	0.1117
TR16907-c0_g2_i1	flav	0.0000	0.0251	0.0010
TR27693-c0_g1_i1	flav	0.0020	0.0300	0.0658
TR5164-c0_g3_i4	flav	0.0325	0.0627	0.5184
TR34584-c1_g1_i1	flav	0.0000	0.0092	0.0010
TR25965-c0_g1_i1	flav	0.0267	0.1184	0.2251
TR31797-c0_g1_i1	flav	0.0001	0.0648	0.0010
TR44847-c0_g1_i1	flav	0.0000	0.0082	0.0010
TR9644-c0_g1_i1	flav	0.0239	0.0304	0.7858
TR44356-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR37002-c0_g5_i1	flav	0.0000	0.0133	0.0010
TR20492-c0_g1_i1	flav	0.0016	0.0292	0.0549
TR28870-c0_g1_i1	flav	0.0060	0.0746	0.0805
TR7602-c1_g1_i1	flav	0.0000	0.0000	2.0000
TR24128-c0_g2_i5	flav	0.0055	0.0256	0.2156
TR32175-c0_g1_i1	flav	0.0070	0.0273	0.2553
TR25339-c0_g2_i1	flav	0.0015	0.0448	0.0336
TR46-c1_g6_i1	flav	0.0000	0.0000	2.0000
TR22214-c0_g3_i1	flav	0.0000	0.0120	0.0010
TR26343-c1_g1_i1	flav	0.0121	0.0552	0.2187
TR2096-c0_g1_i1	flav	0.0001	0.1138	0.0010
TR12968-c0_g1_i1	flav	0.0000	0.0170	0.0010
TR32579-c0_g2_i1	flav	0.0069	0.0274	0.2519
TR33539-c0_g1_i1	flav	0.0001	0.0745	0.0010
TR9774-c1_g2_i1	flav	0.1425	0.1904	0.7485
TR13377-c1_g2_i4	flav	0.0050	0.0082	0.6072
TR32995-c0_g1_i1	flav	0.0000	0.0117	0.0010
TR30644-c0_g2_i1	flav	0.0001	0.0562	0.0010
TR38624-c2_g3_i1	flav	0.0314	0.0706	0.4451
TR39725-c2_g1_i1	flav	0.0000	0.0497	0.0010
TR14594-c0_g1_i1	flav	0.0000	0.0289	0.0010
TR15575-c0_g1_i1	flav	0.0151	0.0509	0.2973
TR45723-c0_g4_i1	flav	0.0000	0.0000	0.3012
TR30354-c2_g1_i2	flav	0.0024	0.0139	0.1718
TR27390-c2_g2_i1	flav	0.1039	1.5481	0.0671
TR39194-c3_g1_i1	flav	0.0000	0.0168	0.0010
TR38475-c2_g2_i3	flav	0.0057	0.0525	0.1080
TR17059-c1_g1_i1	flav	0.0001	0.0673	0.0010
TR36435-c0_g2_i2	flav	0.0469	0.1952	0.2402
TR10814-c0_g3_i1	flav	0.0000	0.0136	0.0010
TR609-c0_g1_i1	flav	0.0000	0.0225	0.0010
TR40278-c0_g2_i1	flav	0.0074	0.0001	99.0000
TR47321-c0_g3_i2	flav	0.0001	0.0514	0.0010
TR47321-c0_g3_i3	flav	0.0214	0.0715	0.2998
TR15057-c1_g3_i1	flav	0.0059	0.0628	0.0934
TR2635-c3_g3_i1	flav	0.0000	0.0222	0.0010
TR9406-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR11790-c3_g1_i2	flav	0.0034	0.0162	0.2116
TR1011-c0_g1_i1	flav	0.0000	0.0479	0.0010
TR30032-c0_g1_i1	flav	0.0001	0.0502	0.0010
TR13510-c1_g2_i1	flav	0.0000	0.0199	0.0010
TR5031-c5_g1_i1	flav	0.0000	0.0000	99.0000
TR5031-c4_g2_i1	flav	0.0118	0.0001	99.0000
TR5031-c0_g1_i1	flav	0.0000	0.0097	0.0010
TR5031-c4_g1_i1	flav	0.0000	0.0000	0.0010
TR43412-c0_g1_i1	flav	0.0013	0.0187	0.0676
TR35808-c3_g1_i1	flav	0.0000	0.0111	0.0010
TR4604-c1_g2_i1	flav	0.0022	0.0246	0.0903
TR34288-c1_g2_i3	flav	0.0001	0.0531	0.0010
TR37512-c1_g1_i1	flav	0.0000	0.0344	0.0010
TR15767-c0_g1_i2	flav	0.0000	0.0147	0.0010
TR36975-c2_g1_i5	flav	0.0000	0.0323	0.0010
TR43666-c0_g2_i1	flav	0.0000	0.0388	0.0010
TR37102-c0_g4_i1	flav	0.0001	0.0521	0.0010
TR37102-c1_g1_i1	flav	0.0357	0.0675	0.5279
TR42841-c0_g1_i2	flav	0.0000	0.0082	0.0010
TR27420-c0_g1_i1	flav	0.0000	0.0191	0.0010
TR27420-c0_g2_i1	flav	0.0066	0.0239	0.2779
TR27193-c1_g1_i1	flav	0.0000	0.0000	99.0000
TR6942-c0_g4_i1	flav	0.0242	0.0979	0.2469
TR44322-c0_g1_i2	flav	0.0000	0.0420	0.0010
TR30687-c0_g1_i1	flav	0.0016	0.0295	0.0536
TR46914-c0_g1_i1	flav	0.0000	0.0309	0.0010
TR45963-c0_g4_i2	flav	0.0000	0.0206	0.0010
TR1701-c0_g3_i1	flav	0.0000	0.0446	0.0010
TR4212-c1_g1_i1	flav	0.0000	0.0103	0.0010
TR41888-c0_g2_i1	flav	0.0000	0.0296	0.0010
TR44515-c0_g1_i1	flav	0.0719	0.1110	0.6478
TR13534-c0_g1_i1	flav	0.0045	0.0382	0.1189
TR16741-c0_g1_i1	flav	0.0000	0.0195	0.0010
TR15879-c2_g3_i1	flav	0.0000	0.0235	0.0010
TR5637-c0_g7_i1	flav	0.0000	0.0221	0.0010
TR19233-c1_g1_i1	flav	0.0000	0.0270	0.0010
TR13977-c0_g5_i2	flav	0.0000	0.0193	0.0010
TR1197-c5_g2_i4	flav	0.0000	0.0126	0.0010
TR1197-c3_g1_i1	flav	0.0734	2.8057	0.0262
TR35557-c0_g4_i1	flav	0.0191	0.0002	99.0000
TR23113-c0_g2_i1	flav	0.0000	0.0305	0.0010
TR4114-c0_g2_i1	flav	0.0000	0.0190	0.0010
TR42833-c0_g10_i1	flav	0.0000	0.0000	0.0135
TR42833-c0_g6_i1	flav	0.0000	0.0000	0.0010
TR2615-c0_g1_i1	flav	0.0649	0.2591	0.2503
TR170-c1_g3_i1	flav	0.0000	0.0270	0.0010
TR28864-c1_g2_i1	flav	0.0001	0.0539	0.0010
TR10742-c0_g6_i1	flav	0.0026	0.0544	0.0475
TR5306-c0_g1_i2	flav	0.0000	0.0110	0.0010
TR29599-c0_g4_i1	flav	0.0076	0.0088	0.8617
TR32387-c0_g1_i1	flav	0.0063	0.0571	0.1099
TR46968-c0_g2_i1	flav	0.0000	0.0000	0.0074
TR30276-c2_g2_i3	flav	0.0139	0.0001	99.0000
TR30276-c2_g2_i1	flav	0.0001	0.0950	0.0010
TR24366-c7_g2_i1	flav	0.0000	0.0179	0.0010
TR24007-c4_g9_i1	flav	0.0000	0.0389	0.0010
TR917-c0_g1_i1	flav	0.0100	0.0184	0.5443
TR27955-c1_g4_i1	flav	0.0000	0.0164	0.0010
TR38526-c0_g1_i1	flav	0.0000	0.0457	0.0010
TR4902-c0_g1_i1	flav	0.0058	0.0503	0.1153
TR32299-c0_g1_i1	flav	0.0014	0.0325	0.0439
TR17597-c1_g1_i1	flav	0.0057	0.0001	99.0000
TR31257-c2_g17_i2	flav	0.0588	0.2454	0.2395
TR36138-c2_g2_i4	flav	0.0000	0.0362	0.0010
TR36138-c2_g1_i1	flav	0.0000	0.0362	0.0010
TR8619-c2_g2_i3	flav	0.0310	0.1780	0.1739
TR35293-c0_g3_i1	flav	0.1438	0.2388	0.6022
TR39918-c2_g3_i1	flav	0.0133	0.0001	99.0000
TR13640-c6_g11_i1	flav	0.0103	0.0346	0.2985
TR12601-c0_g1_i1	flav	0.0000	0.0000	0.1416
TR26295-c1_g1_i1	flav	0.0246	0.1322	0.1860
TR9579-c0_g1_i1	flav	0.1736	28.0533	0.0062
TR16639-c0_g1_i1	flav	0.0000	0.0122	0.0010
TR34035-c1_g1_i3	flav	0.0000	0.0000	0.0318
TR36159-c0_g4_i1	flav	0.0040	0.0000	99.0000
TR7508-c0_g3_i1	flav	0.0000	0.0236	0.0010
TR27743-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR38875-c0_g1_i1	flav	0.0001	0.0599	0.0010
TR40916-c0_g1_i1	flav	0.0000	0.0152	0.0010
TR22427-c0_g1_i1	flav	0.1792	2.9271	0.0612
TR3041-c1_g3_i2	flav	0.0001	0.0613	0.0010
TR45218-c0_g1_i1	flav	0.0109	0.0001	99.0000
TR8126-c1_g1_i1	flav	0.0131	0.1188	0.1098
TR40839-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR1504-c0_g1_i1	flav	0.0029	0.0191	0.1504
TR4363-c1_g2_i1	flav	0.0000	0.0322	0.0010
TR42446-c0_g2_i1	flav	0.0221	0.0317	0.6975
TR39907-c1_g1_i1	flav	0.0412	0.1379	0.2990
TR3865-c0_g2_i1	flav	0.0123	0.1047	0.1177
TR14628-c0_g4_i2	flav	0.0000	0.0118	0.0010
TR41379-c0_g1_i1	flav	0.0088	0.0612	0.1446
TR41379-c1_g1_i1	flav	0.0000	0.0363	0.0010
TR6568-c0_g1_i1	flav	0.0000	0.0129	0.0010
TR46835-c2_g4_i1	flav	0.0063	0.0189	0.3310
TR14793-c1_g14_i2	flav	0.0000	0.0467	0.0010
TR15073-c0_g1_i1	flav	0.0109	0.0276	0.3958
TR3494-c1_g1_i1	flav	0.0000	0.0233	0.0010
TR7946-c3_g15_i1	flav	0.0035	0.0493	0.0705
TR14537-c1_g3_i1	flav	0.0186	0.1205	0.1540
TR14537-c1_g4_i3	flav	0.0000	0.0207	0.0010
TR34201-c0_g1_i1	flav	0.0054	0.1009	0.0539
TR21029-c0_g1_i1	flav	0.0000	0.0407	0.0010
TR42309-c0_g1_i1	flav	0.0384	0.0666	0.5768
TR15743-c0_g6_i1	flav	0.0001	0.0513	0.0010
TR31717-c0_g1_i1	flav	0.0069	0.0409	0.1681
TR31068-c0_g3_i1	flav	0.0000	0.0000	0.2791
TR31068-c0_g4_i1	flav	0.0000	0.0110	0.0010
TR43696-c0_g1_i1	flav	0.0000	0.0000	99.0000
TR36001-c0_g1_i1	flav	0.0048	0.0486	0.0995
TR41514-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR23290-c1_g13_i4	flav	0.0000	0.0000	2.0001
TR23290-c1_g13_i2	flav	0.0000	0.0126	0.0010
TR13026-c1_g1_i1	flav	0.0039	0.0108	0.3629
TR2397-c0_g1_i1	flav	0.0055	0.0325	0.1684
TR1339-c0_g1_i1	flav	0.0049	0.0227	0.2142
TR7096-c1_g2_i1	flav	0.0000	0.0000	99.0000
TR26428-c0_g7_i2	flav	0.0000	0.0186	0.0010
TR26428-c0_g7_i1	flav	0.0000	0.0000	0.0010
TR9718-c0_g1_i1	flav	0.0811	42.0946	0.0019
TR27677-c1_g2_i2	flav	0.0000	0.0279	0.0010
TR27677-c0_g1_i1	flav	0.0054	0.0337	0.1601
TR17628-c0_g1_i1	flav	0.0044	0.0136	0.3205
TR30454-c0_g3_i1	flav	0.0000	0.0250	0.0010
TR9165-c0_g1_i1	flav	0.0000	0.0230	0.0010
TR25622-c0_g1_i1	flav	0.0322	0.1337	0.2407
TR62-c0_g1_i1	flav	0.0000	0.0000	0.3395
TR21549-c1_g2_i1	flav	0.0720	0.1307	0.5513
TR27390-c1_g3_i1	flav	0.0018	0.0037	0.4729
TR35205-c2_g1_i1	flav	0.0032	0.0334	0.0967
TR34283-c0_g3_i2	flav	0.0000	0.0318	0.0010
TR47472-c0_g2_i1	flav	0.0096	0.0082	1.1691
TR29790-c0_g1_i1	flav	0.0000	0.0071	0.0010
TR29024-c0_g2_i1	flav	0.0448	0.0372	1.2050
TR31048-c0_g5_i1	flav	0.0107	0.0606	0.1759
TR31048-c0_g4_i4	flav	0.0079	0.0329	0.2406
TR16497-c0_g1_i1	flav	0.0401	0.0004	99.0000
TR14783-c1_g1_i1	flav	0.0167	0.0878	0.1903
TR31992-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR15221-c0_g1_i1	flav	0.0067	0.0204	0.3288
TR10515-c0_g2_i1	flav	0.0539	0.0501	1.0765
TR26311-c0_g2_i1	flav	0.0187	0.0325	0.5772
TR19653-c0_g1_i1	flav	0.0001	0.0603	0.0010
TR33574-c5_g7_i2	flav	0.0052	0.0067	0.7678
TR1313-c0_g1_i1	flav	0.0000	0.0485	0.0010
TR12559-c0_g1_i1	flav	0.0096	0.0231	0.4131
TR6413-c1_g2_i1	flav	0.0049	0.0000	99.0000
TR570-c0_g2_i1	flav	0.0043	0.0000	99.0000
TR41810-c0_g1_i1	flav	0.0000	0.0000	0.3053
TR38960-c0_g2_i1	flav	0.0078	0.0610	0.1274
TR32044-c0_g1_i1	flav	0.0000	0.0000	0.0371
TR16261-c3_g3_i1	flav	0.0002	0.2158	0.0010
TR28268-c2_g1_i1	flav	0.0048	0.0000	99.0000
TR39233-c0_g1_i1	flav	0.0000	0.0112	0.0010
TR1666-c6_g1_i1	flav	0.0237	0.0468	0.5056
TR1666-c6_g2_i1	flav	0.0256	0.0192	1.3313
TR40807-c0_g1_i1	flav	0.0000	0.0321	0.0010
TR38851-c0_g1_i1	flav	0.0123	0.0144	0.8540
TR29004-c0_g4_i1	flav	0.0083	0.0459	0.1803
TR13770-c0_g5_i7	flav	0.0000	0.0392	0.0010
TR38183-c0_g2_i1	flav	0.0000	0.0089	0.0010
TR21947-c0_g2_i1	flav	0.0024	0.0792	0.0307
TR22445-c0_g2_i1	flav	0.0001	0.0896	0.0010
TR39131-c0_g1_i1	flav	0.0062	0.0001	99.0000
TR28701-c0_g1_i1	flav	0.0133	0.1008	0.1323
TR40326-c1_g1_i2	flav	0.0000	0.0255	0.0010
TR45754-c0_g1_i1	flav	0.0172	0.0277	0.6195
TR30035-c0_g1_i1	flav	0.0055	0.0369	0.1479
TR19093-c1_g2_i1	flav	0.0810	0.0837	0.9672
TR19093-c1_g5_i1	flav	0.1994	0.3250	0.6135
TR9558-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR46952-c0_g2_i1	flav	0.0000	0.0156	0.0010
TR45810-c4_g6_i1	flav	0.0000	0.0089	0.0010
TR45810-c4_g9_i1	flav	0.0858	74.5142	0.0012
TR45603-c0_g1_i1	flav	0.0016	0.0123	0.1263
TR10415-c0_g2_i1	flav	0.0000	0.0422	0.0010
TR7013-c4_g4_i1	flav	0.0000	0.0232	0.0010
TR7013-c4_g5_i1	flav	0.0000	0.0223	0.0010
TR5785-c0_g1_i1	flav	0.0000	0.0293	0.0010
TR31541-c0_g1_i1	flav	0.0411	0.0653	0.6293
TR34784-c3_g1_i1	flav	0.0067	0.0750	0.0890
TR34784-c4_g1_i1	flav	0.0000	0.0168	0.0010
TR608-c0_g1_i1	flav	0.0066	0.0459	0.1431
TR42491-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR6950-c1_g1_i1	flav	0.0031	0.0000	99.0000
TR13820-c0_g1_i1	flav	0.0001	0.0617	0.0010
TR21894-c0_g2_i1	flav	0.0000	0.0414	0.0010
TR19333-c0_g1_i1	flav	0.0000	0.0400	0.0010
TR35279-c1_g1_i1	flav	0.0084	0.0581	0.1454
TR29323-c0_g5_i1	flav	0.0060	0.0147	0.4055
TR21475-c0_g1_i2	flav	0.0000	0.0147	0.0010
TR42097-c0_g2_i1	flav	0.0000	0.0173	0.0010
TR9687-c0_g3_i1	flav	0.0385	0.0485	0.7925
TR26423-c0_g1_i1	flav	0.0400	9.0604	0.0044
TR20965-c0_g1_i1	flav	0.0061	0.0375	0.1633
TR33010-c0_g2_i2	flav	0.0000	0.0134	0.0010
TR22725-c1_g7_i1	flav	0.0000	0.0232	0.0010
TR26860-c0_g2_i1	flav	0.0028	0.0256	0.1077
TR17507-c2_g1_i1	flav	0.0000	0.0254	0.0010
TR36381-c0_g2_i2	flav	0.0180	0.0226	0.7950
TR8675-c0_g4_i1	flav	0.0001	0.0640	0.0010
TR36540-c0_g2_i1	flav	0.0763	2.1137	0.0361
TR41535-c0_g2_i1	flav	0.0067	0.0626	0.1072
TR10710-c2_g3_i2	flav	0.0000	0.0000	0.0010
TR10710-c2_g3_i1	flav	0.0000	0.0000	0.0010
TR10710-c1_g1_i5	flav	0.0070	0.0216	0.3245
TR2869-c0_g1_i1	flav	0.0000	0.0201	0.0010
TR14139-c0_g1_i1	flav	0.0050	0.0181	0.2777
TR16537-c1_g1_i1	flav	0.0000	0.0001	0.0010
TR4396-c0_g1_i1	flav	0.0028	0.0099	0.2853
TR36639-c4_g4_i1	flav	0.0720	0.1348	0.5342
TR8015-c0_g1_i1	flav	0.0690	3.2859	0.0210
TR27863-c0_g1_i1	flav	0.0000	0.0056	0.0010
TR38581-c0_g4_i1	flav	0.0000	0.0000	0.0010
TR3935-c1_g4_i1	flav	0.0000	0.0000	1.5253
TR4192-c0_g1_i1	flav	0.1417	71.7152	0.0020
TR21950-c0_g1_i1	flav	0.0033	0.0234	0.1395
TR1461-c0_g2_i1	flav	0.0087	0.0167	0.5235
TR43422-c0_g1_i1	flav	0.0113	0.0001	99.0000
TR10765-c0_g2_i1	flav	0.0000	0.0366	0.0010
TR20960-c1_g1_i1	flav	0.0000	0.0449	0.0010
TR18030-c1_g1_i1	flav	0.0000	0.0000	0.1054
TR31120-c0_g1_i1	flav	0.0000	0.0000	0.2586
TR18255-c0_g4_i1	flav	0.0000	0.0131	0.0010
TR35175-c0_g2_i2	flav	0.0396	17.6229	0.0022
TR10109-c1_g1_i1	flav	0.0170	0.0258	0.6577
TR13933-c0_g1_i1	flav	0.0046	0.0889	0.0521
TR8969-c0_g1_i1	flav	0.0000	0.0255	0.0010
TR46852-c1_g1_i1	flav	0.0000	0.0263	0.0010
TR4466-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR12832-c4_g1_i7	flav	0.0060	0.0180	0.3328
TR3645-c0_g2_i1	flav	0.0123	0.0742	0.1651
TR35918-c1_g5_i1	flav	0.0040	0.0786	0.0511
TR13913-c0_g1_i1	flav	0.0018	0.0170	0.1035
TR9950-c2_g1_i1	flav	0.0173	0.0612	0.2827
TR18163-c0_g2_i1	flav	0.0085	0.0245	0.3483
TR16866-c0_g4_i1	flav	0.0000	0.0252	0.0010
TR28676-c0_g5_i1	flav	0.0044	0.0277	0.1576
TR28676-c0_g3_i5	flav	0.0097	0.0748	0.1300
TR15373-c0_g1_i1	flav	0.0027	0.0519	0.0518
TR15247-c0_g3_i1	flav	0.0144	0.0229	0.6316
TR15153-c0_g2_i2	flav	0.0000	0.0094	0.0010
TR42737-c0_g1_i1	flav	0.0087	0.1487	0.0587
TR46600-c0_g3_i2	flav	0.0000	0.0000	0.0010
TR12175-c0_g1_i1	flav	0.0002	0.1881	0.0010
TR11528-c0_g1_i1	flav	0.0000	0.0311	0.0010
TR18008-c1_g1_i1	flav	0.0044	0.0300	0.1477
TR38508-c0_g3_i2	flav	0.0062	0.0226	0.2726
TR14498-c0_g1_i1	flav	0.0071	0.0604	0.1173
TR4644-c0_g1_i1	flav	0.0068	0.2793	0.0242
TR28989-c0_g1_i2	flav	0.0625	2.8118	0.0222
TR16316-c0_g1_i1	flav	0.0054	0.0001	99.0000
TR26651-c0_g1_i1	flav	0.0306	0.0003	99.0000
TR20233-c0_g1_i1	flav	0.0244	0.0963	0.2538
TR39666-c1_g1_i1	flav	0.0119	0.0133	0.8980
TR40707-c0_g1_i1	flav	0.0000	0.0187	0.0010
TR41205-c0_g1_i1	flav	0.0000	0.0420	0.0010
TR36751-c0_g1_i2	flav	0.0010	0.0377	0.0253
TR38939-c0_g1_i1	flav	0.0169	0.0208	0.8134
TR28078-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR24195-c0_g1_i1	flav	0.0000	0.0262	0.0010
TR23505-c1_g2_i1	flav	0.0083	0.0318	0.2610
TR10698-c0_g1_i1	flav	0.0001	0.0606	0.0010
TR29585-c1_g2_i1	flav	0.0000	0.0000	0.2388
TR37148-c0_g2_i1	flav	0.0113	0.1099	0.1025
TR12039-c0_g1_i1	flav	0.0000	0.0000	0.0282
TR24818-c0_g1_i1	flav	0.0000	0.0000	99.0000
TR24118-c0_g1_i1	flav	0.0082	0.0001	99.0000
TR17738-c1_g1_i1	flav	0.0570	0.0391	1.4568
TR1574-c2_g1_i2	flav	0.0000	0.0181	0.0010
TR32769-c0_g1_i1	flav	0.0000	0.0313	0.0010
TR39587-c0_g2_i3	flav	0.0000	0.0000	99.0000
TR4888-c0_g5_i1	flav	0.0000	0.0216	0.0010
TR31987-c2_g1_i2	flav	0.0027	0.0166	0.1593
TR4453-c0_g2_i2	flav	0.0066	0.0565	0.1164
TR41402-c0_g2_i1	flav	0.0000	0.0312	0.0010
TR895-c0_g3_i1	flav	0.0031	0.0461	0.0676
TR20140-c0_g2_i1	flav	0.0054	0.0140	0.3822
TR35407-c2_g1_i1	flav	0.0000	0.0097	0.0010
TR4821-c4_g10_i2	flav	0.1065	0.0124	8.5890
TR40697-c0_g7_i1	flav	0.0054	0.0348	0.1562
TR44899-c0_g2_i1	flav	0.0000	0.0311	0.0010
TR29530-c0_g2_i1	flav	0.0047	0.0342	0.1366
TR15621-c2_g5_i1	flav	0.0000	0.0302	0.0010
TR15621-c2_g4_i1	flav	0.0000	0.0228	0.0010
TR19791-c0_g1_i1	flav	0.0001	0.0503	0.0010
TR3245-c0_g2_i1	flav	0.0000	0.0240	0.0010
TR38394-c2_g5_i1	flav	0.0084	0.0287	0.2925
TR12747-c0_g4_i1	flav	0.0036	0.0704	0.0507
TR12747-c0_g1_i1	flav	0.0000	0.0257	0.0010
TR37127-c1_g1_i1	flav	0.0102	0.0422	0.2409
TR12326-c0_g3_i1	flav	0.0000	0.0000	0.0010
TR27917-c0_g1_i3	flav	0.0000	0.0151	0.0010
TR20406-c0_g1_i1	flav	0.0065	0.0001	99.0000
TR7720-c0_g2_i1	flav	0.0000	0.0304	0.0010
TR29069-c0_g1_i1	flav	0.0063	0.0001	99.0000
TR6452-c0_g1_i1	flav	0.0000	0.0140	0.0010
TR33968-c0_g1_i1	flav	0.0000	0.0087	0.0010
TR13282-c3_g1_i1	flav	0.1202	19.4532	0.0062
TR9396-c5_g1_i2	flav	0.0053	0.0301	0.1765
TR30963-c1_g1_i1	flav	0.0000	0.0436	0.0010
TR25816-c0_g2_i1	flav	0.0028	0.0069	0.4022
TR7201-c0_g5_i2	flav	0.1140	0.1173	0.9724
TR41958-c0_g1_i1	flav	0.0007	0.0396	0.0165
TR17105-c1_g2_i1	flav	0.0000	0.0106	0.0010
TR90-c0_g1_i1	flav	0.0000	0.0214	0.0010
TR16208-c0_g3_i1	flav	0.0000	0.0226	0.0010
TR13551-c0_g6_i1	flav	0.0001	0.0667	0.0010
TR41935-c1_g2_i1	flav	0.0000	0.0433	0.0010
TR22243-c0_g1_i1	flav	0.0000	0.0383	0.0010
TR38638-c0_g3_i1	flav	0.0000	0.0498	0.0010
TR16117-c0_g10_i2	flav	0.0174	0.0347	0.5015
TR34523-c0_g1_i1	flav	0.0540	0.0958	0.5633
TR10718-c0_g1_i1	flav	0.0001	0.0539	0.0010
TR9317-c0_g4_i1	flav	0.0168	0.0676	0.2489
TR36278-c2_g4_i1	flav	0.0065	0.0325	0.2007
TR4383-c1_g1_i1	flav	0.0093	0.0272	0.3436
TR22904-c0_g2_i3	flav	0.0235	0.0622	0.3783
TR12668-c0_g2_i1	flav	0.0284	0.0113	2.5058
TR8234-c0_g1_i1	flav	0.0065	0.0254	0.2558
TR38536-c0_g1_i1	flav	0.0000	0.0333	0.0010
TR38536-c0_g4_i1	flav	0.0000	0.0404	0.0010
TR35558-c0_g1_i1	flav	0.0000	0.0196	0.0010
TR19920-c0_g1_i1	flav	0.0049	0.0000	99.0000
TR43739-c2_g2_i3	flav	0.0001	0.0675	0.0010
TR40112-c2_g1_i1	flav	0.0000	0.0000	0.3126
TR32596-c0_g1_i1	flav	0.0044	0.0634	0.0696
TR22786-c1_g1_i1	flav	0.0190	0.0267	0.7120
TR5557-c0_g1_i1	flav	0.0045	0.0589	0.0757
TR44953-c2_g1_i1	flav	0.0000	0.0000	2.0001
TR12099-c5_g7_i2	flav	0.0000	0.0000	99.0000
TR25696-c0_g2_i1	flav	0.0183	0.0486	0.3765
TR5913-c0_g1_i1	flav	0.0000	0.0292	0.0010
TR34501-c0_g1_i1	flav	0.0073	0.0261	0.2805
TR32773-c1_g3_i1	flav	0.0067	0.0274	0.2458
TR32773-c1_g4_i1	flav	0.0066	0.0892	0.0739
TR8562-c0_g7_i1	flav	0.0000	0.0129	0.0010
TR11816-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR23199-c0_g2_i1	flav	0.0215	0.0735	0.2930
TR17650-c0_g2_i1	flav	0.0000	0.0000	99.0000
TR29683-c0_g2_i2	flav	0.0000	0.0252	0.0010
TR25783-c1_g2_i1	flav	0.0050	0.0144	0.3474
TR16457-c0_g1_i1	flav	0.0236	0.0447	0.5280
TR20259-c0_g12_i1	flav	0.0023	0.0371	0.0617
TR20536-c0_g1_i1	flav	0.0084	0.0001	99.0000
TR22695-c0_g4_i1	flav	0.0000	0.0069	0.0010
TR39293-c0_g3_i1	flav	0.0000	0.0200	0.0010
TR2887-c0_g1_i1	flav	0.0183	0.0428	0.4278
TR22504-c0_g1_i1	flav	0.1176	39.7933	0.0030
TR47041-c0_g8_i2	flav	0.0000	0.0119	0.0010
TR39413-c0_g9_i3	flav	0.0001	0.0533	0.0010
TR34235-c0_g3_i1	flav	0.0000	0.0314	0.0010
TR34235-c0_g6_i1	flav	0.0072	0.0403	0.1798
TR28558-c0_g6_i1	flav	0.0000	0.0000	99.0000
TR22580-c2_g1_i1	flav	0.0000	0.0154	0.0010
TR28556-c0_g5_i2	flav	0.0000	0.0242	0.0010
TR21754-c0_g11_i3	flav	0.0000	0.0000	0.0369
TR6223-c0_g3_i1	flav	0.0001	0.0504	0.0010
TR27101-c0_g1_i1	flav	0.0024	0.0287	0.0824
TR42532-c0_g4_i1	flav	0.0000	0.0140	0.0010
TR6104-c0_g2_i1	flav	0.0000	0.0162	0.0010
TR14322-c0_g1_i2	flav	0.0073	0.0205	0.3588
TR37663-c7_g2_i1	flav	0.0136	0.1159	0.1175
TR42620-c0_g1_i1	flav	0.0000	0.0350	0.0010
TR13274-c0_g2_i1	flav	0.0001	0.0598	0.0010
TR4272-c0_g1_i1	flav	0.0168	0.0002	99.0000
TR43156-c0_g3_i2	flav	0.0000	0.0266	0.0010
TR1527-c2_g3_i1	flav	0.0001	0.0560	0.0010
TR38133-c0_g1_i1	flav	0.0000	0.0342	0.0010
TR26368-c1_g1_i1	flav	0.0000	0.0000	1.5410
TR25047-c0_g1_i1	flav	0.0000	0.0088	0.0010
TR15248-c0_g1_i1	flav	0.0000	0.0000	2.0001
TR33537-c0_g1_i1	flav	0.0001	0.0688	0.0010
TR5151-c2_g5_i1	flav	0.0061	0.0154	0.3950
