contig	species	dN	dS	dNdS
TR16025-c2_g15_i1	flav	0.0000	0.0189	0.0010
TR16027-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR16043-c0_g1_i1	flav	0.0132	0.0292	0.4538
TR16044-c0_g1_i1	flav	0.0000	0.0000	0.4020
TR16044-c1_g3_i2	flav	0.0000	0.0070	0.0010
TR16048-c0_g2_i1	flav	0.0000	0.0078	0.0010
TR1604-c3_g4_i1	flav	0.0001	0.0510	0.0010
TR1604-c3_g5_i1	flav	0.0038	0.0000	99.0000
TR16069-c0_g2_i2	flav	0.0000	0.0000	0.4019
TR1607-c1_g1_i1	flav	0.0008	0.0195	0.0398
TR1607-c2_g1_i1	flav	0.0001	0.0529	0.0010
TR16102-c0_g11_i1	flav	0.0001	0.0864	0.0010
TR16115-c0_g2_i1	flav	0.0000	0.0403	0.0010
TR16119-c0_g2_i1	flav	0.0000	0.0000	0.5144
TR16119-c0_g4_i1	flav	0.0000	0.0461	0.0010
TR16121-c1_g2_i1	flav	0.0000	0.0086	0.0010
TR1612-c2_g4_i3	flav	0.0000	0.0175	0.0010
TR16132-c0_g3_i1	flav	0.0000	0.0000	0.4018
TR16132-c1_g3_i2	flav	0.0000	0.0000	0.4018
TR16134-c0_g2_i1	flav	0.0000	0.0000	0.4017
TR16171-c0_g1_i2	flav	0.0000	0.0000	0.8297
TR16179-c0_g6_i5	flav	0.0000	0.0000	0.0010
TR16202-c0_g1_i1	flav	0.0001	0.1313	0.0010
TR16237-c0_g1_i1	flav	0.0190	0.1357	0.1398
TR16241-c0_g4_i2	flav	0.0000	0.0411	0.0010
TR16249-c1_g2_i1	flav	0.0000	0.0327	0.0010
TR16253-c1_g2_i1	flav	0.0032	0.0379	0.0846
TR16262-c0_g1_i1	flav	0.0141	0.0855	0.1646
TR16273-c0_g1_i1	flav	0.0062	0.0001	99.0000
TR16275-c0_g1_i3	flav	0.0074	0.0275	0.2686
TR16295-c0_g1_i1	flav	0.0001	0.0603	0.0010
TR16301-c1_g1_i2	flav	0.0000	0.0212	0.0010
TR1632-c1_g1_i1	flav	0.0026	0.0059	0.4428
TR16340-c0_g1_i2	flav	0.0000	0.0214	0.0010
TR16393-c1_g1_i1	flav	0.0000	0.0089	0.0010
TR16400-c0_g1_i1	flav	0.0047	0.1171	0.0403
TR16403-c0_g1_i1	flav	0.0000	0.0000	0.4014
TR16403-c1_g1_i1	flav	0.0014	0.0275	0.0524
TR16403-c3_g1_i1	flav	0.0000	0.0000	0.4018
TR16405-c1_g1_i2	flav	0.0050	0.0204	0.2465
TR16416-c0_g1_i1	flav	0.0011	0.0221	0.0490
TR16455-c0_g2_i1	flav	0.0001	0.0620	0.0010
TR1647-c0_g1_i1	flav	0.0001	0.0655	0.0010
TR1649-c1_g3_i2	flav	0.0023	0.0352	0.0640
TR1649-c2_g1_i1	flav	0.0068	0.0052	1.2902
TR1649-c3_g1_i1	flav	0.0050	0.0440	0.1141
TR16530-c0_g1_i1	flav	0.0000	0.0073	0.0010
TR16550-c0_g1_i1	flav	0.0000	0.0000	0.4030
TR16552-c2_g3_i1	flav	0.0000	0.0151	0.0010
TR16569-c0_g6_i1	flav	0.0000	0.0000	0.0010
TR16624-c0_g4_i1	flav	0.0001	0.0534	0.0010
TR16630-c0_g2_i1	flav	0.0000	0.0179	0.0010
TR16644-c0_g1_i2	flav	0.0201	4.8157	0.0042
TR16645-c0_g2_i1	flav	0.0058	0.0411	0.1411
TR16659-c0_g2_i1	flav	0.0000	0.0425	0.0010
TR16674-c0_g1_i1	flav	0.0000	0.0164	0.0010
TR16686-c0_g2_i1	flav	0.0156	0.1151	0.1358
TR16690-c0_g2_i1	flav	0.0097	0.0397	0.2452
TR16725-c0_g1_i2	flav	0.0000	0.0000	0.1978
TR16760-c0_g2_i2	flav	0.0066	0.0509	0.1288
TR16770-c0_g1_i1	flav	0.0001	0.0887	0.0010
TR16813-c0_g1_i1	flav	0.0000	0.0000	0.4019
TR16839-c2_g6_i1	flav	0.0091	0.0382	0.2377
TR16842-c0_g5_i1	flav	0.0000	0.0000	99.0000
TR1685-c0_g2_i3	flav	0.0078	0.0392	0.1985
TR16860-c0_g1_i1	flav	0.0000	0.0101	0.0010
TR16878-c0_g1_i1	flav	0.0000	0.0089	0.0010
TR16878-c0_g2_i1	flav	0.0000	0.0102	0.0010
TR1687-c0_g1_i1	flav	0.0000	0.0000	0.2871
TR16898-c0_g3_i1	flav	0.0000	0.0105	0.0010
TR16898-c0_g6_i1	flav	0.0000	0.0284	0.0010
TR16942-c0_g1_i2	flav	0.0000	0.0000	99.0000
TR16961-c0_g6_i1	flav	0.0000	0.0185	0.0010
TR16968-c0_g1_i1	flav	0.0033	0.0104	0.3144
TR1698-c0_g6_i1	flav	0.0000	0.0000	0.0010
TR1699-c1_g2_i3	flav	0.0000	0.0076	0.0010
TR17016-c0_g2_i1	flav	0.0000	0.0120	0.0010
TR17023-c2_g6_i1	flav	0.1038	0.2710	0.3829
TR17042-c0_g3_i1	flav	0.0000	0.0000	0.4030
TR17046-c2_g4_i1	flav	0.0000	0.0000	0.0010
TR17092-c1_g2_i1	flav	0.0033	0.0000	99.0000
TR17103-c1_g1_i3	flav	0.0001	0.0649	0.0010
TR17126-c0_g1_i1	flav	0.0352	0.1345	0.2614
TR17127-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR17148-c0_g1_i1	flav	0.0147	0.0851	0.1731
TR17148-c1_g1_i1	flav	0.0087	0.0204	0.4245
TR17167-c2_g2_i1	flav	0.0059	0.0319	0.1855
TR17167-c3_g10_i3	flav	0.0000	0.0000	0.4559
TR17167-c3_g9_i2	flav	0.0112	0.0329	0.3397
TR17172-c0_g1_i1	flav	0.0000	0.0207	0.0010
TR17218-c0_g1_i1	flav	0.0435	1.4174	0.0307
TR17229-c0_g2_i1	flav	0.0000	0.0163	0.0010
TR17230-c0_g1_i1	flav	0.0000	0.0429	0.0010
TR17243-c0_g3_i2	flav	0.0000	0.0340	0.0010
TR1726-c0_g1_i1	flav	0.0000	0.0000	99.0000
TR17300-c0_g1_i1	flav	0.0000	0.0472	0.0010
TR17304-c0_g1_i1	flav	0.0017	0.0166	0.1032
TR17309-c0_g1_i1	flav	0.0000	0.0255	0.0010
TR17321-c0_g1_i1	flav	0.0000	0.0083	0.0010
TR17367-c2_g3_i1	flav	0.0000	0.0266	0.0010
TR17389-c1_g3_i1	flav	0.0038	0.0195	0.1946
TR17394-c3_g1_i1	flav	0.0000	0.0257	0.0010
TR17398-c0_g2_i1	flav	0.0091	0.0001	99.0000
TR173-c0_g1_i1	flav	0.0058	0.0654	0.0892
TR17407-c1_g2_i1	flav	0.0000	0.0092	0.0010
TR17444-c0_g1_i1	flav	0.0000	0.0233	0.0010
TR17462-c0_g1_i1	flav	0.0348	0.2446	0.1422
TR17496-c0_g1_i1	flav	0.0001	0.0562	0.0010
TR17507-c0_g1_i1	flav	0.0048	0.0000	99.0000
TR17507-c5_g9_i3	flav	0.0000	0.0280	0.0010
TR17519-c12_g1_i1	flav	0.0031	0.0296	0.1064
TR17520-c0_g1_i1	flav	0.0178	0.0273	0.6508
TR17541-c1_g2_i1	flav	0.0000	0.0000	0.8344
TR17543-c0_g2_i1	flav	0.0036	0.0000	99.0000
TR17543-c1_g1_i1	flav	0.0000	0.0057	0.0010
TR17553-c0_g1_i1	flav	0.0067	0.0599	0.1119
TR17554-c1_g2_i1	flav	0.0000	0.0102	0.0010
TR17555-c0_g1_i1	flav	0.0132	0.0170	0.7743
TR17572-c3_g1_i2	flav	0.0000	0.0000	0.4019
TR17572-c4_g3_i1	flav	0.0000	0.0456	0.0010
TR17581-c0_g1_i3	flav	0.0088	0.0123	0.7127
TR17611-c0_g1_i1	flav	0.0000	0.0099	0.0010
TR17630-c0_g2_i2	flav	0.1002	0.0760	1.3176
TR17644-c3_g10_i1	flav	0.0000	0.0108	0.0010
TR17644-c3_g13_i1	flav	0.0000	0.0153	0.0010
TR17644-c3_g8_i1	flav	0.0000	0.0000	99.0000
TR17652-c0_g2_i1	flav	0.0000	0.0139	0.0010
TR17676-c0_g3_i1	flav	0.1028	0.1385	0.7418
TR17680-c1_g6_i4	flav	0.0000	0.0336	0.0010
TR17709-c0_g1_i1	flav	0.0000	0.0161	0.0010
TR17709-c0_g2_i1	flav	0.0048	0.0141	0.3391
TR17714-c0_g1_i1	flav	0.0000	0.0085	0.0010
TR17744-c0_g1_i1	flav	0.0018	0.0249	0.0704
TR17752-c1_g1_i1	flav	0.0000	0.0139	0.0010
TR17760-c0_g1_i1	flav	0.1065	2.5939	0.0410
TR17760-c1_g2_i1	flav	0.0000	0.0000	0.3519
TR17768-c0_g3_i4	flav	0.0000	0.0265	0.0010
TR17781-c0_g1_i1	flav	0.0000	0.0146	0.0010
TR17784-c0_g2_i1	flav	0.0000	0.0139	0.0010
TR17823-c2_g3_i1	flav	0.0000	0.0135	0.0010
TR17835-c0_g1_i1	flav	0.0000	0.0189	0.0010
TR17841-c0_g1_i1	flav	0.0143	0.0261	0.5481
TR17856-c0_g1_i1	flav	0.0000	0.0395	0.0010
TR17859-c0_g1_i1	flav	0.0115	0.0001	99.0000
TR17862-c0_g2_i1	flav	0.0000	0.0199	0.0010
TR17864-c0_g2_i1	flav	0.0000	0.0348	0.0010
TR17865-c0_g1_i2	flav	0.0514	0.0347	1.4809
TR17875-c0_g1_i1	flav	0.0104	0.0252	0.4112
TR17893-c1_g2_i1	flav	0.0000	0.0000	0.3992
TR17893-c6_g1_i1	flav	0.0157	0.0002	99.0000
TR17894-c0_g3_i1	flav	0.0000	0.0301	0.0010
TR17909-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR17925-c0_g2_i1	flav	0.0001	0.0609	0.0010
TR17942-c0_g2_i1	flav	0.0076	0.0639	0.1191
TR17957-c0_g4_i1	flav	0.0001	0.0847	0.0010
TR17982-c0_g1_i3	flav	0.0283	0.0722	0.3924
TR17997-c0_g3_i1	flav	0.0000	0.0073	0.0010
TR18006-c0_g1_i1	flav	0.0000	0.0066	0.0010
TR18010-c0_g3_i1	flav	0.0000	0.0000	99.0000
TR18010-c0_g4_i1	flav	0.0054	0.0094	0.5750
TR18015-c0_g1_i1	flav	0.0000	0.0097	0.0010
TR18050-c0_g1_i2	flav	0.0333	0.1522	0.2188
TR18077-c0_g2_i1	flav	0.0000	0.0000	0.3909
TR1807-c0_g2_i1	flav	0.0141	0.0773	0.1822
TR18098-c2_g1_i1	flav	0.0135	0.0209	0.6460
TR18101-c0_g1_i1	flav	0.0125	0.0001	99.0000
TR18118-c0_g1_i1	flav	0.0000	0.0000	0.4019
TR1811-c0_g2_i2	flav	0.0040	0.0000	99.0000
TR18147-c1_g3_i1	flav	0.0001	0.0571	0.0010
TR18163-c0_g1_i2	flav	0.0000	0.0105	0.0010
TR18167-c0_g2_i1	flav	0.0111	0.0264	0.4198
TR18187-c0_g5_i1	flav	0.0092	0.0241	0.3824
TR1820-c0_g1_i2	flav	0.0034	0.0117	0.2878
TR1820-c0_g3_i1	flav	0.0001	0.0583	0.0010
TR18234-c0_g1_i1	flav	0.0000	0.0123	0.0010
TR18248-c4_g1_i1	flav	0.0000	0.0447	0.0010
TR18289-c0_g2_i1	flav	0.0000	0.0000	0.4019
TR18302-c0_g4_i1	flav	0.0001	0.0760	0.0010
TR18306-c1_g2_i1	flav	0.0393	0.1003	0.3918
TR18333-c1_g1_i2	flav	0.0000	0.0463	0.0010
TR18351-c2_g4_i1	flav	0.0000	0.0000	0.4019
TR18355-c3_g1_i4	flav	0.0000	0.0352	0.0010
TR18373-c0_g1_i2	flav	0.0019	0.0235	0.0794
TR18382-c0_g1_i1	flav	0.0060	0.0210	0.2882
TR1839-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR1839-c0_g3_i1	flav	0.0000	0.0000	99.0000
TR18415-c0_g3_i1	flav	0.0629	0.0499	1.2601
TR18426-c0_g1_i1	flav	0.0000	0.0138	0.0010
TR18429-c0_g3_i1	flav	0.0001	0.0738	0.0010
TR18433-c0_g2_i1	flav	0.0000	0.0000	0.4019
TR1844-c1_g1_i1	flav	0.0000	0.0485	0.0010
TR1847-c1_g2_i1	flav	0.0001	0.0704	0.0010
TR1848-c0_g2_i1	flav	0.0110	0.0495	0.2214
TR18507-c0_g4_i1	flav	0.0000	0.0000	0.0010
TR18517-c0_g4_i1	flav	0.0000	0.0105	0.0010
TR18528-c1_g4_i6	flav	0.0021	0.0294	0.0698
TR18545-c0_g2_i2	flav	0.0638	0.1863	0.3425
TR18545-c0_g3_i1	flav	0.0001	0.0829	0.0010
TR18569-c0_g1_i1	flav	0.0000	0.0000	0.1003
TR18573-c1_g1_i1	flav	0.0049	0.0000	99.0000
TR18576-c0_g1_i1	flav	0.0000	0.0109	0.0010
TR1858-c1_g2_i1	flav	0.0000	0.0150	0.0010
TR18598-c0_g1_i2	flav	0.0000	0.0176	0.0010
TR18621-c0_g1_i1	flav	0.0041	0.0000	99.0000
TR18660-c0_g3_i1	flav	0.0000	0.0207	0.0010
TR18660-c0_g6_i2	flav	0.0000	0.0000	25.8388
TR18689-c0_g1_i2	flav	0.0113	0.0486	0.2327
TR18695-c1_g2_i1	flav	0.0026	0.0314	0.0838
TR18716-c0_g2_i2	flav	0.0000	0.0293	0.0010
TR1871-c0_g2_i1	flav	0.0000	0.0000	99.0000
TR1871-c0_g8_i2	flav	0.0000	0.0000	0.3991
TR18733-c0_g3_i1	flav	0.0000	0.0374	0.0010
TR18755-c0_g2_i1	flav	0.0000	0.0242	0.0010
TR18760-c0_g1_i1	flav	0.0000	0.0247	0.0010
TR18790-c0_g1_i1	flav	0.0164	0.0002	99.0000
TR18826-c1_g1_i1	flav	0.0019	0.0000	99.0000
TR18841-c0_g1_i1	flav	0.0000	0.0240	0.0010
TR18858-c0_g1_i1	flav	0.0131	0.0345	0.3807
TR18881-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR18914-c0_g3_i1	flav	0.0000	0.0000	0.0010
TR18950-c1_g1_i1	flav	0.0000	0.0000	0.2906
TR18955-c0_g1_i1	flav	0.0000	0.0000	4.4592
TR18958-c0_g1_i1	flav	0.0074	0.1453	0.0509
TR1900-c0_g1_i1	flav	0.0000	0.0348	0.0010
TR19062-c1_g2_i1	flav	0.0175	0.1084	0.1616
TR19088-c1_g2_i2	flav	0.0357	0.0749	0.4773
TR19106-c0_g1_i1	flav	0.0000	0.0000	2.6865
TR19125-c10_g1_i1	flav	0.0089	0.0240	0.3702
TR19125-c1_g1_i1	flav	0.0000	0.0228	0.0010
TR19125-c6_g1_i1	flav	0.0000	0.0077	0.0010
TR19132-c0_g1_i1	flav	0.0372	2.8261	0.0132
TR19168-c0_g14_i1	flav	0.0119	0.0527	0.2255
TR19168-c0_g8_i1	flav	0.0000	0.0116	0.0010
TR19177-c0_g1_i1	flav	0.0000	0.0000	0.4019
TR19187-c0_g1_i1	flav	0.0041	0.0703	0.0584
TR19208-c1_g1_i1	flav	0.0000	0.0129	0.0010
TR19210-c1_g4_i1	flav	0.0000	0.0380	0.0010
TR19213-c0_g1_i1	flav	0.0017	0.0356	0.0483
TR19235-c1_g1_i1	flav	0.0000	0.0268	0.0010
TR19251-c0_g1_i1	flav	0.0050	0.0001	99.0000
TR19257-c0_g11_i1	flav	0.0000	0.0077	0.0010
TR19257-c0_g6_i2	flav	0.0199	0.0002	99.0000
TR19261-c1_g1_i1	flav	0.0273	0.0704	0.3885
TR19261-c6_g4_i1	flav	0.0001	0.0721	0.0010
TR19287-c0_g1_i1	flav	0.0000	0.0000	0.1680
TR19308-c2_g1_i1	flav	0.0000	0.0492	0.0010
TR19310-c0_g1_i4	flav	0.0047	0.0000	99.0000
TR19317-c0_g2_i1	flav	0.0034	0.0207	0.1638
TR19318-c0_g1_i1	flav	0.0000	0.0160	0.0010
TR19348-c0_g2_i2	flav	0.0028	0.0376	0.0731
TR19364-c0_g1_i1	flav	0.0000	0.0119	0.0010
TR19367-c1_g3_i1	flav	0.0038	0.0238	0.1596
TR19369-c0_g1_i1	flav	0.0000	0.0263	0.0010
TR19374-c0_g1_i2	flav	0.0026	0.0259	0.1010
TR19447-c0_g5_i2	flav	0.0052	0.0058	0.9060
TR1945-c1_g2_i2	flav	0.0228	0.0480	0.4745
TR19473-c0_g2_i1	flav	0.0000	0.0069	0.0010
TR19476-c1_g13_i1	flav	0.0089	0.0783	0.1135
TR19487-c4_g1_i1	flav	0.0000	0.0182	0.0010
TR19491-c0_g8_i1	flav	0.0000	0.0111	0.0010
TR19514-c0_g6_i3	flav	0.0044	0.0000	99.0000
TR19519-c0_g3_i1	flav	0.0001	0.0764	0.0010
TR19519-c0_g5_i1	flav	0.0000	0.0388	0.0010
TR19519-c0_g7_i1	flav	0.0000	0.0211	0.0010
TR19546-c6_g2_i1	flav	0.0000	0.0351	0.0010
TR19548-c0_g1_i1	flav	0.0000	0.0182	0.0010
TR19558-c0_g1_i1	flav	0.0001	0.0870	0.0010
TR1955-c0_g1_i1	flav	0.0050	0.0162	0.3095
TR19569-c0_g9_i2	flav	0.0000	0.0110	0.0010
TR19578-c1_g3_i1	flav	0.0036	1.7430	0.0021
TR19581-c1_g4_i2	flav	0.0261	0.0570	0.4581
TR19583-c1_g1_i1	flav	0.0000	0.0000	0.1718
TR19591-c0_g1_i1	flav	0.0128	0.0001	99.0000
TR19595-c1_g2_i1	flav	0.0000	0.0148	0.0010
TR19599-c0_g3_i1	flav	0.0001	0.0960	0.0010
TR19616-c0_g1_i1	flav	0.0607	0.1727	0.3515
TR19619-c0_g6_i1	flav	0.0000	0.0276	0.0010
TR19619-c1_g1_i1	flav	0.0075	0.0096	0.7839
TR1961-c0_g4_i1	flav	0.0000	0.0169	0.0010
TR1962-c0_g1_i1	flav	0.0053	0.0001	99.0000
TR19656-c0_g2_i2	flav	0.0128	2.8590	0.0045
TR19659-c1_g7_i2	flav	0.0249	0.0086	2.8890
TR19683-c0_g7_i1	flav	0.0000	0.0119	0.0010
TR19715-c0_g3_i1	flav	0.0032	0.0130	0.2432
TR19763-c0_g1_i1	flav	0.0001	0.0655	0.0010
TR19770-c2_g6_i1	flav	0.0000	0.0000	0.4019
TR19776-c0_g5_i1	flav	0.0000	0.0151	0.0010
TR19779-c0_g1_i1	flav	0.0102	0.0001	99.0000
TR19784-c1_g1_i2	flav	0.0000	0.0094	0.0010
TR19807-c0_g1_i1	flav	0.0000	0.0410	0.0010
TR19814-c0_g2_i1	flav	0.0024	0.0303	0.0781
TR19814-c0_g2_i2	flav	0.0000	0.0206	0.0010
TR19827-c0_g1_i1	flav	0.0024	0.0211	0.1155
TR19830-c0_g2_i2	flav	0.0039	0.0074	0.5238
TR19839-c1_g4_i2	flav	0.0209	0.0556	0.3747
TR19840-c0_g1_i1	flav	0.0118	0.0248	0.4768
TR19858-c0_g1_i1	flav	0.0001	0.0751	0.0010
TR1991-c0_g1_i1	flav	0.0000	0.0268	0.0010
TR19921-c0_g1_i1	flav	0.0000	0.0247	0.0010
TR19948-c0_g7_i1	flav	0.0571	0.0604	0.9452
TR19959-c0_g1_i1	flav	0.0001	0.0900	0.0010
TR19992-c0_g2_i4	flav	0.0000	0.0000	1.7057
TR19995-c0_g1_i1	flav	0.0000	0.0396	0.0010
TR19996-c0_g1_i3	flav	0.0000	0.0000	2.2989
TR20001-c0_g1_i2	flav	0.0000	0.0298	0.0010
TR20039-c0_g1_i1	flav	0.0000	0.0287	0.0010
TR20042-c0_g1_i2	flav	0.0129	0.0380	0.3386
TR20052-c0_g1_i1	flav	0.0026	0.0530	0.0497
TR20072-c0_g2_i1	flav	0.0000	0.0187	0.0010
TR20088-c0_g1_i1	flav	0.0000	0.0158	0.0010
TR20089-c3_g2_i2	flav	0.0002	0.1734	0.0010
TR20093-c3_g1_i1	flav	0.0069	0.0134	0.5150
TR20107-c0_g8_i1	flav	0.0404	2.3319	0.0173
TR20108-c1_g4_i1	flav	0.0000	0.0023	0.0010
TR20124-c0_g1_i1	flav	0.0091	0.0415	0.2201
TR20125-c0_g10_i1	flav	0.0000	0.0208	0.0010
TR20125-c0_g3_i1	flav	0.0000	0.0281	0.0010
TR20140-c0_g1_i1	flav	0.0038	0.0093	0.4085
TR20147-c0_g1_i1	flav	0.0000	0.0111	0.0010
TR20149-c0_g3_i2	flav	0.0129	0.0780	0.1648
TR20151-c0_g1_i2	flav	0.0049	0.0058	0.8522
TR20178-c1_g3_i1	flav	0.0000	0.0139	0.0010
TR20185-c0_g1_i1	flav	0.0063	0.0401	0.1581
TR20194-c0_g3_i1	flav	0.0000	0.0444	0.0010
TR20221-c0_g1_i1	flav	0.0059	0.0001	99.0000
TR20227-c0_g1_i1	flav	0.0000	0.0343	0.0010
TR20262-c0_g1_i2	flav	0.0000	0.0358	0.0010
TR20308-c0_g1_i1	flav	0.0000	0.0321	0.0010
TR20338-c1_g3_i2	flav	0.0000	0.0000	0.7126
TR20344-c0_g1_i1	flav	0.0673	2.0860	0.0322
TR20354-c0_g1_i2	flav	0.0025	0.0446	0.0555
TR20364-c0_g1_i1	flav	0.0198	0.0482	0.4097
TR20396-c0_g12_i1	flav	0.0047	0.0095	0.4982
TR20445-c0_g11_i1	flav	0.0000	0.0328	0.0010
TR20445-c0_g6_i1	flav	0.0000	0.0264	0.0010
TR20467-c0_g1_i1	flav	0.0000	0.0226	0.0010
TR20472-c1_g2_i1	flav	0.0032	0.0357	0.0907
TR20474-c0_g4_i2	flav	0.0000	0.0328	0.0010
TR20515-c0_g4_i1	flav	0.0000	0.0183	0.0010
TR20518-c0_g2_i1	flav	0.0084	0.0648	0.1291
TR20547-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR20547-c1_g1_i1	flav	0.0000	0.0234	0.0010
TR20585-c0_g1_i1	flav	0.0000	0.0000	0.4018
TR20605-c1_g11_i1	flav	0.0000	0.0188	0.0010
TR20605-c1_g8_i1	flav	0.0000	0.0346	0.0010
TR20618-c0_g1_i2	flav	0.0000	0.0000	0.3994
TR20631-c0_g6_i1	flav	0.0000	0.0138	0.0010
TR20638-c0_g1_i1	flav	0.0001	0.0596	0.0010
TR20655-c0_g2_i1	flav	0.0098	0.0370	0.2642
TR20655-c1_g1_i2	flav	0.0000	0.0310	0.0010
TR20658-c0_g1_i1	flav	0.0256	0.0616	0.4163
TR20681-c1_g1_i1	flav	0.0000	0.0000	0.3723
TR20682-c0_g2_i2	flav	0.0000	0.0000	0.3022
TR20703-c2_g1_i1	flav	0.0000	0.0179	0.0010
TR20747-c0_g6_i1	flav	0.0001	0.0665	0.0010
TR20748-c1_g7_i1	flav	0.0001	0.0662	0.0010
TR20838-c0_g1_i1	flav	0.0000	0.0374	0.0010
TR20862-c0_g1_i2	flav	0.0045	0.0579	0.0783
TR20867-c0_g1_i1	flav	0.0001	0.0518	0.0010
TR20870-c0_g3_i3	flav	0.0000	0.0147	0.0010
TR2087-c1_g1_i1	flav	0.0001	0.0610	0.0010
TR20888-c0_g3_i2	flav	0.0028	0.0000	99.0000
TR20889-c0_g1_i2	flav	0.0028	0.0127	0.2242
TR20934-c4_g1_i2	flav	0.0000	0.0179	0.0010
TR20939-c3_g2_i2	flav	0.0000	0.0336	0.0010
TR20969-c0_g1_i1	flav	0.0067	0.0001	99.0000
TR20970-c1_g6_i1	flav	0.0000	0.0111	0.0010
TR20974-c0_g1_i1	flav	0.0001	0.0703	0.0010
TR21002-c0_g1_i1	flav	0.0000	0.0000	0.0762
TR21016-c5_g4_i4	flav	0.0001	0.0747	0.0010
TR21044-c0_g1_i1	flav	0.0029	0.0158	0.1806
TR21047-c0_g1_i1	flav	0.0001	0.0604	0.0010
TR21048-c0_g1_i1	flav	0.0965	4.4152	0.0219
TR21070-c0_g6_i1	flav	0.0083	0.0338	0.2464
TR21086-c0_g3_i4	flav	0.0000	0.0216	0.0010
TR21086-c0_g5_i1	flav	0.0159	0.0490	0.3249
TR21094-c0_g3_i4	flav	0.0031	0.0222	0.1381
TR21105-c0_g1_i1	flav	0.0035	0.0152	0.2276
TR21122-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR21135-c0_g1_i1	flav	0.0000	0.0208	0.0010
TR21140-c1_g1_i1	flav	0.0048	0.0290	0.1654
TR21147-c0_g1_i1	flav	0.0000	0.0000	0.4018
TR21163-c0_g1_i2	flav	0.0208	0.1053	0.1973
TR21191-c0_g1_i1	flav	0.0240	0.0638	0.3769
TR21227-c0_g3_i2	flav	0.0073	0.0340	0.2156
TR21230-c0_g1_i1	flav	0.0001	0.0756	0.0010
TR21235-c5_g1_i1	flav	0.0000	0.0299	0.0010
TR21243-c0_g1_i1	flav	0.0098	0.0327	0.3006
TR21259-c1_g12_i1	flav	0.0109	0.0502	0.2166
TR21280-c0_g2_i1	flav	0.0029	0.0195	0.1483
TR21386-c0_g1_i1	flav	0.0011	0.0417	0.0259
TR21389-c0_g1_i1	flav	0.0000	0.0227	0.0010
TR21389-c0_g2_i1	flav	0.0756	0.2284	0.3310
TR21398-c0_g2_i1	flav	0.0000	0.0302	0.0010
TR21402-c5_g2_i2	flav	0.0001	0.1287	0.0010
TR21406-c0_g2_i1	flav	0.0055	0.0365	0.1518
TR21421-c1_g1_i1	flav	0.0000	0.0125	0.0010
TR21435-c0_g2_i1	flav	0.0000	0.0183	0.0010
TR21440-c0_g1_i1	flav	0.0000	0.0131	0.0010
TR21444-c0_g1_i1	flav	0.0110	0.0307	0.3584
TR21464-c0_g1_i1	flav	0.0082	0.0001	99.0000
TR21474-c0_g1_i1	flav	0.0000	0.0492	0.0010
TR2147-c0_g1_i1	flav	0.0063	0.0001	99.0000
TR21485-c1_g2_i1	flav	0.0000	0.0498	0.0010
TR21485-c1_g6_i4	flav	0.0000	0.0269	0.0010
TR2148-c0_g2_i1	flav	0.0001	0.1149	0.0010
TR21499-c0_g1_i1	flav	0.0000	0.0095	0.0010
TR21515-c0_g3_i1	flav	0.0093	0.0295	0.3151
TR2151-c0_g1_i1	flav	0.0000	0.0237	0.0010
TR21529-c0_g10_i2	flav	0.0000	0.0159	0.0010
TR21529-c0_g6_i1	flav	0.0042	0.0000	99.0000
TR21563-c0_g6_i1	flav	0.0000	0.0370	0.0010
TR21567-c0_g1_i1	flav	0.0000	0.0069	0.0010
TR2157-c10_g1_i1	flav	0.0184	0.0269	0.6868
TR2157-c11_g3_i3	flav	0.0000	0.0333	0.0010
TR2157-c13_g5_i2	flav	0.0023	0.0254	0.0912
TR2157-c14_g1_i1	flav	0.0000	0.0000	99.0000
TR21581-c0_g1_i1	flav	0.0000	0.0297	0.0010
TR21586-c0_g1_i1	flav	0.0000	0.0000	0.4023
TR21604-c0_g1_i1	flav	0.0025	0.0227	0.1108
TR21612-c4_g1_i2	flav	0.0000	0.0148	0.0010
TR21612-c5_g5_i1	flav	0.0000	0.0000	0.4021
TR21612-c6_g2_i1	flav	0.0071	0.0001	99.0000
TR21625-c0_g2_i2	flav	0.0000	0.0474	0.0010
TR21627-c2_g4_i1	flav	0.0000	0.0230	0.0010
TR21635-c0_g1_i1	flav	0.0000	0.0000	0.4014
TR21643-c0_g2_i1	flav	0.0029	0.0484	0.0600
TR21658-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR21659-c0_g8_i1	flav	0.0000	0.0124	0.0010
TR21664-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR21669-c1_g2_i3	flav	0.0000	0.0416	0.0010
TR21741-c0_g8_i1	flav	0.0000	0.0000	0.4021
TR21754-c0_g3_i1	flav	0.0000	0.0000	0.0010
TR21761-c0_g1_i1	flav	0.0174	0.0164	1.0635
TR21767-c0_g1_i1	flav	0.0000	0.0000	0.4020
TR21779-c0_g3_i1	flav	0.0001	0.0639	0.0010
TR21798-c1_g9_i1	flav	0.0000	0.0329	0.0010
