contig	species	dN	dS	dNdS
TR17841-c1_g3_i2	macro	0.0038	0.0000	99.0000
TR41399-c0_g1_i1	macro	0.0000	0.0280	0.0010
TR26559-c0_g3_i2	macro	0.0001	0.0714	0.0010
TR13919-c0_g2_i1	macro	0.0048	0.0139	0.3473
TR2283-c1_g3_i1	macro	0.0001	0.0734	0.0010
TR18276-c1_g4_i1	macro	0.0000	0.0125	0.0010
TR30941-c1_g9_i1	macro	0.0001	0.0557	0.0010
TR17975-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR7292-c1_g3_i1	macro	0.0016	0.0518	0.0315
TR21063-c0_g9_i1	macro	0.0076	0.0559	0.1360
TR44725-c0_g4_i10	macro	0.0000	0.0098	0.0010
TR29355-c0_g1_i2	macro	0.0048	0.0000	99.0000
TR22149-c0_g1_i1	macro	0.0001	0.0686	0.0010
TR43873-c0_g1_i1	macro	0.0000	0.0190	0.0010
TR15602-c4_g1_i1	macro	0.0000	0.0000	14.9298
TR45047-c0_g2_i1	macro	0.0046	0.0315	0.1461
TR45047-c2_g1_i1	macro	0.0068	0.0001	99.0000
TR30395-c1_g1_i2	macro	0.0036	0.0345	0.1052
TR11423-c0_g1_i1	macro	0.0467	0.0955	0.4891
TR34948-c0_g1_i1	macro	0.0076	0.0796	0.0952
TR43362-c0_g1_i1	macro	0.0176	0.0264	0.6685
TR43614-c0_g1_i1	macro	0.0000	0.0000	99.0000
TR44543-c0_g4_i2	macro	0.1289	68.3948	0.0019
TR36726-c0_g2_i1	macro	0.0025	0.0249	0.0992
TR46346-c0_g1_i1	macro	0.0000	0.0083	0.0010
TR14119-c0_g1_i1	macro	0.0051	0.0548	0.0937
TR7319-c3_g1_i1	macro	0.0040	0.0510	0.0788
TR36214-c1_g3_i1	macro	0.0000	0.0000	0.0843
TR17548-c0_g1_i1	macro	0.0412	0.1188	0.3464
TR38521-c0_g3_i3	macro	0.0000	0.0109	0.0010
TR33080-c0_g1_i2	macro	0.0043	0.0334	0.1283
TR18404-c0_g1_i1	macro	0.0000	0.0220	0.0010
TR49056-c0_g2_i1	macro	0.0145	0.0001	99.0000
TR9041-c0_g2_i2	macro	0.0047	0.0362	0.1309
TR5814-c0_g1_i1	macro	0.0001	0.0900	0.0010
TR48599-c0_g3_i1	macro	0.0086	0.0152	0.5691
TR49966-c0_g1_i1	macro	0.0034	0.0063	0.5385
TR16751-c0_g1_i1	macro	0.0000	0.0308	0.0010
TR27217-c0_g1_i1	macro	0.0058	0.0125	0.4662
TR11984-c0_g1_i2	macro	0.0030	0.0097	0.3112
TR28520-c0_g1_i1	macro	0.0072	0.0524	0.1384
TR17118-c0_g12_i1	macro	0.0001	0.0743	0.0010
TR17118-c0_g4_i2	macro	0.0000	0.0499	0.0010
TR17118-c0_g5_i1	macro	0.0000	0.0290	0.0010
TR17497-c0_g3_i1	macro	0.0001	0.0791	0.0010
TR34857-c0_g1_i1	macro	0.0065	0.0277	0.2354
TR21838-c0_g1_i1	macro	0.0000	0.0201	0.0010
TR41575-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR38403-c0_g1_i1	macro	0.0000	0.0383	0.0010
TR45670-c1_g1_i1	macro	0.0363	0.0753	0.4818
TR13698-c0_g1_i1	macro	0.0156	0.0640	0.2434
TR41903-c0_g10_i1	macro	0.0258	0.0333	0.7736
TR18734-c0_g1_i1	macro	0.0569	5.0502	0.0113
TR11087-c0_g1_i1	macro	0.0001	0.0693	0.0010
TR46121-c1_g5_i1	macro	0.0000	0.0149	0.0010
TR46121-c0_g1_i1	macro	0.0232	0.0002	99.0000
TR46121-c1_g3_i1	macro	0.0000	0.0000	99.0000
TR30022-c5_g4_i1	macro	0.0000	0.0000	0.0010
TR22275-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR18745-c0_g1_i2	macro	0.0029	0.0238	0.1197
TR4599-c0_g2_i1	macro	0.0000	0.0090	0.0010
TR1088-c0_g1_i1	macro	0.0015	0.0219	0.0676
TR29979-c0_g1_i1	macro	0.0000	0.0255	0.0010
TR20073-c0_g2_i1	macro	0.0000	0.0451	0.0010
TR20827-c0_g12_i1	macro	0.0213	0.0002	99.0000
TR12901-c0_g1_i1	macro	0.0099	0.0216	0.4556
TR10316-c0_g1_i1	macro	0.0000	0.0412	0.0010
TR35086-c1_g1_i1	macro	0.0060	0.0163	0.3687
TR33036-c0_g4_i2	macro	0.0093	0.0229	0.4036
TR29763-c1_g2_i1	macro	0.0522	0.0829	0.6296
TR31023-c0_g1_i1	macro	0.0000	0.0057	0.0010
TR8000-c0_g3_i1	macro	0.0000	0.0229	0.0010
TR20505-c4_g5_i1	macro	0.0972	0.1691	0.5746
TR3619-c0_g1_i1	macro	0.0001	0.0695	0.0010
TR38646-c0_g1_i1	macro	0.0001	0.0558	0.0010
TR40971-c0_g4_i1	macro	0.0000	0.0174	0.0010
TR31064-c0_g1_i1	macro	0.0016	0.0212	0.0766
TR11717-c0_g6_i1	macro	0.0001	0.0735	0.0010
TR11530-c0_g2_i1	macro	0.0527	1.4043	0.0375
TR14899-c1_g3_i7	macro	0.0310	0.0106	2.9357
TR48056-c0_g2_i1	macro	0.0146	0.0635	0.2299
TR23855-c0_g2_i2	macro	0.0407	0.0648	0.6289
TR8530-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR18258-c0_g1_i2	macro	0.0000	0.0000	99.0000
TR41931-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR23137-c1_g1_i1	macro	0.0000	0.0274	0.0010
TR24141-c1_g1_i1	macro	0.0097	0.0228	0.4271
TR1184-c0_g2_i1	macro	0.0066	0.0341	0.1937
TR10694-c1_g3_i1	macro	0.0000	0.0418	0.0010
TR7964-c0_g1_i2	macro	0.1315	0.2339	0.5620
TR49355-c0_g1_i2	macro	0.0044	0.0000	99.0000
TR51212-c0_g1_i1	macro	0.0057	0.0347	0.1645
TR13403-c1_g1_i1	macro	0.0195	0.0152	1.2848
TR44128-c0_g9_i1	macro	0.0000	0.0000	99.0000
TR1993-c4_g1_i3	macro	0.0100	0.0215	0.4671
TR19280-c1_g1_i1	macro	0.0086	0.0172	0.4988
TR36764-c0_g1_i1	macro	0.0000	0.0309	0.0010
TR1099-c0_g3_i1	macro	0.0000	0.0000	0.0010
TR1099-c0_g1_i1	macro	0.0000	0.0208	0.0010
TR17920-c0_g2_i1	macro	0.0069	0.0435	0.1595
TR33774-c0_g1_i1	macro	0.0050	0.0834	0.0601
TR28370-c5_g1_i2	macro	0.0224	0.0518	0.4320
TR14024-c0_g1_i3	macro	0.0032	0.0423	0.0766
TR49728-c1_g2_i4	macro	0.0000	0.0288	0.0010
TR5649-c0_g9_i1	macro	0.0074	0.0001	99.0000
TR11437-c0_g1_i1	macro	0.0000	0.0154	0.0010
TR1378-c0_g1_i1	macro	0.0131	0.0260	0.5027
TR29510-c0_g2_i1	macro	0.0000	0.0405	0.0010
TR17252-c0_g2_i1	macro	0.0052	0.0242	0.2148
TR10993-c0_g2_i2	macro	0.0039	0.0190	0.2069
TR30527-c2_g1_i1	macro	0.0051	0.0267	0.1930
TR30599-c0_g5_i1	macro	0.0000	0.0108	0.0010
TR1951-c0_g1_i1	macro	0.0000	0.0000	99.0000
TR4368-c0_g1_i3	macro	0.0000	0.0417	0.0010
TR21094-c0_g3_i1	macro	0.0000	0.0000	0.0390
TR28403-c1_g11_i2	macro	0.0193	0.0151	1.2791
TR28403-c0_g1_i1	macro	0.0833	0.2747	0.3033
TR47756-c1_g3_i2	macro	0.0000	0.0000	0.0313
TR47756-c1_g1_i1	macro	0.0000	0.0000	0.0010
TR13560-c0_g1_i1	macro	0.0093	0.0139	0.6729
TR7101-c0_g1_i1	macro	0.0001	0.0751	0.0010
TR10157-c0_g2_i1	macro	0.0000	0.0291	0.0010
TR11172-c0_g1_i1	macro	0.0928	0.6066	0.1530
TR47174-c0_g1_i1	macro	0.0000	0.0000	8.6731
TR43388-c0_g1_i1	macro	0.0000	0.0183	0.0010
TR10934-c0_g4_i1	macro	0.0000	0.0350	0.0010
TR2771-c0_g1_i1	macro	0.0835	38.4116	0.0022
TR32661-c0_g1_i1	macro	0.0001	0.0807	0.0010
TR27986-c0_g3_i1	macro	0.0000	0.0454	0.0010
TR8736-c0_g1_i1	macro	0.0133	0.0413	0.3220
TR33737-c0_g1_i3	macro	0.0034	0.0125	0.2681
TR40035-c1_g2_i1	macro	0.0000	0.0322	0.0010
TR32270-c0_g7_i1	macro	0.0087	0.0132	0.6577
TR33496-c0_g3_i1	macro	0.0000	0.0210	0.0010
TR37045-c3_g1_i1	macro	0.0010	0.0451	0.0213
TR36094-c0_g1_i1	macro	0.0112	0.0523	0.2146
TR26061-c0_g1_i1	macro	0.0103	0.0001	99.0000
TR39437-c1_g1_i1	macro	0.0252	0.0244	1.0323
TR42476-c0_g3_i2	macro	0.0000	0.0326	0.0010
TR21638-c0_g3_i1	macro	0.0001	0.0520	0.0010
TR15037-c0_g1_i2	macro	0.0000	0.0000	0.0010
TR45498-c0_g1_i1	macro	0.0000	0.0115	0.0010
TR2039-c1_g2_i3	macro	0.0026	0.0166	0.1592
TR49720-c0_g2_i2	macro	0.0000	0.0281	0.0010
TR48680-c0_g1_i1	macro	0.0190	0.0002	99.0000
TR444-c0_g1_i1	macro	0.0000	0.0000	0.4715
TR22915-c0_g1_i1	macro	0.0000	0.0388	0.0010
TR11441-c0_g3_i1	macro	0.0000	0.0000	0.0010
TR18737-c0_g1_i1	macro	0.0001	0.0686	0.0010
TR19691-c0_g1_i1	macro	0.0024	0.0381	0.0637
TR47140-c11_g1_i1	macro	0.0000	0.0085	0.0010
TR16695-c0_g1_i1	macro	0.0231	0.0275	0.8384
TR47608-c1_g1_i1	macro	0.0000	0.0254	0.0010
TR46713-c0_g1_i1	macro	0.0000	0.0000	0.0325
TR19581-c0_g1_i1	macro	0.0047	0.0858	0.0552
TR12775-c0_g1_i1	macro	0.0000	0.0000	2.0000
TR8469-c1_g1_i1	macro	0.0019	0.0505	0.0375
TR8837-c0_g2_i1	macro	0.0000	0.0161	0.0010
TR43763-c0_g2_i1	macro	0.0000	0.0260	0.0010
TR34390-c0_g3_i1	macro	0.0384	0.0296	1.2988
TR9252-c0_g2_i1	macro	0.0000	0.0183	0.0010
TR22307-c0_g1_i1	macro	0.0132	0.0245	0.5394
TR29329-c0_g4_i2	macro	0.1036	0.1809	0.5728
TR29329-c0_g2_i1	macro	0.0270	0.0636	0.4250
TR15004-c0_g1_i1	macro	0.0000	0.0000	1.9927
TR45366-c0_g5_i3	macro	0.0049	0.0473	0.1034
TR26867-c0_g2_i1	macro	0.0001	0.0835	0.0010
TR8989-c0_g1_i1	macro	0.0162	0.0002	99.0000
TR33824-c2_g2_i1	macro	0.0000	0.0148	0.0010
TR33824-c2_g1_i2	macro	0.0001	0.1295	0.0010
TR28108-c0_g1_i1	macro	0.0000	0.0217	0.0010
TR44208-c0_g1_i1	macro	0.0270	0.0589	0.4581
TR40451-c13_g2_i1	macro	0.0000	0.0100	0.0010
TR28011-c1_g2_i2	macro	0.0000	0.0070	0.0010
TR14831-c0_g1_i1	macro	0.0000	0.0239	0.0010
TR10230-c2_g1_i1	macro	0.0074	0.0582	0.1275
TR10230-c1_g1_i1	macro	0.0085	0.0001	99.0000
TR18589-c0_g2_i2	macro	0.0000	0.0052	0.0010
TR12480-c0_g1_i1	macro	0.0016	0.0384	0.0409
TR5839-c1_g1_i1	macro	0.0001	0.0897	0.0010
TR12660-c0_g1_i1	macro	0.0001	0.0864	0.0010
TR22985-c0_g1_i1	macro	0.0000	0.0451	0.0010
TR47715-c0_g1_i1	macro	0.0000	0.0216	0.0010
TR47715-c0_g4_i1	macro	0.0001	0.0536	0.0010
TR20214-c0_g1_i2	macro	0.0000	0.0000	0.0010
TR36642-c1_g1_i1	macro	0.0001	0.0534	0.0010
TR49587-c1_g1_i1	macro	0.0000	0.0000	0.0010
TR49587-c0_g3_i1	macro	0.0000	0.0000	0.0010
TR36894-c0_g2_i1	macro	0.0000	0.0000	99.0000
TR25359-c0_g1_i1	macro	0.0000	0.0193	0.0010
TR39150-c0_g1_i1	macro	0.0000	0.0000	0.0169
TR50036-c0_g2_i2	macro	0.0000	0.0403	0.0010
TR9088-c0_g1_i1	macro	0.0250	0.0691	0.3613
TR36675-c0_g2_i1	macro	0.0118	0.0538	0.2192
TR50351-c0_g2_i4	macro	0.0019	0.0364	0.0528
TR33876-c1_g1_i2	macro	0.0000	0.0332	0.0010
TR1486-c0_g1_i1	macro	0.0065	0.0762	0.0852
TR12937-c0_g1_i1	macro	0.0959	18.4269	0.0052
TR12845-c1_g1_i1	macro	0.0067	0.0226	0.2969
TR6916-c0_g3_i1	macro	0.0000	0.0346	0.0010
TR36680-c0_g5_i1	macro	0.0032	0.0104	0.3102
TR26250-c0_g2_i1	macro	0.0023	0.0256	0.0897
TR38809-c0_g5_i1	macro	0.0000	0.0202	0.0010
TR33516-c0_g3_i1	macro	0.0078	0.0292	0.2664
TR36327-c0_g1_i1	macro	0.0094	0.0693	0.1361
TR421-c0_g1_i1	macro	0.0663	0.0901	0.7357
TR39823-c0_g2_i1	macro	0.0015	0.0415	0.0354
TR43158-c0_g1_i1	macro	0.0000	0.0465	0.0010
TR43266-c1_g1_i1	macro	0.0129	0.0300	0.4297
TR1843-c1_g1_i1	macro	0.0000	0.0362	0.0010
TR49104-c0_g1_i1	macro	0.0001	0.0638	0.0010
TR24792-c2_g1_i1	macro	0.0039	0.0438	0.0880
TR22932-c2_g3_i1	macro	0.0264	0.0940	0.2809
TR22932-c1_g1_i2	macro	0.0108	0.0116	0.9386
TR22932-c2_g1_i3	macro	0.0025	0.0566	0.0440
TR42238-c0_g1_i1	macro	0.0037	0.0148	0.2495
TR34868-c0_g2_i1	macro	0.0203	0.0002	99.0000
TR11040-c11_g3_i9	macro	0.0000	0.0087	0.0010
TR2532-c0_g1_i3	macro	0.0000	0.0139	0.0010
TR45334-c1_g4_i1	macro	0.0001	0.0987	0.0010
TR47728-c0_g1_i1	macro	0.0084	0.0219	0.3819
TR20468-c0_g1_i2	macro	0.0000	0.0113	0.0010
TR24761-c0_g1_i1	macro	0.0000	0.0173	0.0010
TR15021-c0_g1_i1	macro	0.0000	0.0425	0.0010
TR4918-c1_g3_i1	macro	0.0000	0.0163	0.0010
TR21522-c0_g1_i1	macro	0.0157	0.1128	0.1396
TR290-c0_g1_i3	macro	0.0048	0.0283	0.1689
TR49248-c0_g1_i1	macro	0.0000	0.0298	0.0010
TR9930-c0_g2_i1	macro	0.0133	0.0163	0.8118
TR8964-c0_g1_i1	macro	0.0001	0.0582	0.0010
TR26313-c0_g1_i1	macro	0.0001	0.0714	0.0010
TR29075-c0_g1_i1	macro	0.0085	0.0471	0.1810
TR22278-c0_g1_i1	macro	0.0000	0.0000	2.3592
TR48156-c0_g7_i2	macro	0.0077	0.0553	0.1392
TR16466-c2_g2_i1	macro	0.0000	0.0203	0.0010
TR43571-c1_g3_i1	macro	0.0000	0.0180	0.0010
TR43571-c1_g5_i1	macro	0.0000	0.0102	0.0010
TR29180-c0_g1_i1	macro	0.0000	0.0299	0.0010
TR37526-c0_g2_i1	macro	0.0000	0.0210	0.0010
TR37526-c0_g1_i1	macro	0.0000	0.0182	0.0010
TR12889-c0_g1_i1	macro	0.0000	0.0000	99.0000
TR887-c0_g7_i1	macro	0.0134	0.0250	0.5371
TR50238-c0_g1_i2	macro	0.0033	0.0104	0.3144
TR48069-c0_g2_i2	macro	0.0000	0.0000	0.0010
TR38415-c0_g5_i2	macro	0.0000	0.0076	0.0010
TR17050-c0_g2_i1	macro	0.0000	0.0247	0.0010
TR30854-c1_g2_i1	macro	0.0748	0.0646	1.1587
TR23770-c0_g2_i2	macro	0.0000	0.0430	0.0010
TR20492-c0_g1_i1	macro	0.0000	0.0209	0.0010
TR3788-c0_g1_i1	macro	0.0033	0.0000	99.0000
TR36720-c1_g1_i1	macro	0.0000	0.0464	0.0010
TR19054-c1_g2_i1	macro	0.0352	0.1345	0.2614
TR27922-c1_g1_i1	macro	0.0000	0.0000	0.0347
TR16584-c0_g3_i1	macro	0.0048	0.0872	0.0554
TR16584-c0_g1_i1	macro	0.0084	0.0236	0.3545
TR38529-c5_g3_i1	macro	0.0019	0.0523	0.0356
TR27113-c0_g3_i3	macro	0.0000	0.0000	0.0010
TR27113-c0_g2_i1	macro	0.0076	0.0309	0.2450
TR19602-c0_g1_i1	macro	0.0000	0.0132	0.0010
TR10186-c0_g1_i1	macro	0.0086	0.0390	0.2203
TR31362-c0_g1_i2	macro	0.0000	0.0000	0.0010
TR4226-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR9696-c0_g1_i2	macro	0.0000	0.0352	0.0010
TR44074-c0_g1_i1	macro	0.0000	0.0210	0.0010
TR39298-c0_g1_i1	macro	0.0000	0.0472	0.0010
TR6089-c0_g2_i1	macro	0.0016	0.0321	0.0512
TR38888-c0_g1_i1	macro	0.0000	0.0256	0.0010
TR47962-c0_g3_i1	macro	0.0000	0.0174	0.0010
TR40483-c0_g5_i1	macro	0.0000	0.0000	99.0000
TR18643-c0_g1_i1	macro	0.0084	0.0001	99.0000
TR38610-c0_g3_i1	macro	0.0000	0.0358	0.0010
TR31278-c0_g1_i1	macro	0.0091	0.0001	99.0000
TR40374-c2_g1_i1	macro	0.0058	0.0584	0.0995
TR44081-c0_g1_i1	macro	0.0848	0.4840	0.1753
TR43236-c0_g2_i1	macro	0.0000	0.0233	0.0010
TR21231-c0_g1_i1	macro	0.0272	0.2604	0.1045
TR7440-c0_g4_i1	macro	0.0000	0.0484	0.0010
TR46059-c0_g1_i1	macro	0.0048	0.0000	99.0000
TR40026-c0_g2_i2	macro	0.0000	0.0346	0.0010
TR36164-c2_g1_i1	macro	0.0024	0.0373	0.0640
TR4556-c0_g1_i1	macro	0.0031	0.0000	99.0000
TR12255-c0_g1_i1	macro	0.0601	0.0991	0.6066
TR16861-c0_g3_i1	macro	0.0165	0.0002	99.0000
TR20575-c0_g2_i2	macro	0.0000	0.0057	0.0010
TR42003-c1_g1_i1	macro	0.0045	0.0225	0.2007
TR42079-c0_g1_i2	macro	0.0020	0.0102	0.1919
TR39794-c1_g5_i1	macro	0.0087	0.0526	0.1659
TR18761-c0_g5_i1	macro	0.0000	0.0000	0.0010
TR51379-c1_g4_i1	macro	0.0000	0.0092	0.0010
TR44369-c0_g1_i1	macro	0.0085	0.0001	99.0000
TR22634-c0_g1_i3	macro	0.0000	0.0118	0.0010
TR47382-c0_g2_i1	macro	0.1063	0.1126	0.9442
TR5702-c0_g5_i1	macro	0.0000	0.0108	0.0010
TR5702-c0_g1_i2	macro	0.0000	0.0000	0.0010
TR5702-c0_g2_i1	macro	0.0000	0.0233	0.0010
TR37773-c3_g1_i1	macro	0.0000	0.0288	0.0010
TR3595-c1_g1_i1	macro	0.1010	0.1836	0.5500
TR20787-c0_g3_i1	macro	0.0165	1.2244	0.0135
TR27967-c0_g6_i1	macro	0.0000	0.0000	99.0000
TR27967-c0_g4_i1	macro	0.0101	0.0126	0.7997
TR27450-c0_g1_i1	macro	0.0668	22.5837	0.0030
TR8375-c0_g1_i1	macro	0.0018	0.0348	0.0506
TR49099-c0_g3_i1	macro	0.0000	0.0279	0.0010
TR18918-c0_g1_i2	macro	0.1063	2.6789	0.0397
TR46458-c0_g1_i1	macro	0.0052	0.1127	0.0458
TR3799-c0_g1_i1	macro	0.0000	0.0265	0.0010
TR38637-c0_g1_i2	macro	0.0038	0.0140	0.2681
TR34108-c1_g1_i1	macro	0.0000	0.0139	0.0010
TR41666-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR13995-c0_g2_i1	macro	0.0648	2.3999	0.0270
TR41857-c0_g2_i2	macro	0.0000	0.0307	0.0010
TR11484-c0_g3_i1	macro	0.0000	0.0127	0.0010
TR44420-c0_g1_i1	macro	0.0000	0.0000	3.3847
TR26735-c0_g1_i1	macro	0.0000	0.0473	0.0010
TR48854-c0_g1_i1	macro	0.0000	0.0305	0.0010
TR18444-c0_g1_i1	macro	0.0055	0.0001	99.0000
TR6645-c0_g1_i1	macro	0.0053	0.0281	0.1896
TR36173-c0_g1_i1	macro	0.0001	0.0518	0.0010
TR160-c0_g2_i1	macro	0.0157	0.0095	1.6536
TR3595-c0_g1_i1	macro	0.0001	0.0558	0.0010
TR31010-c0_g5_i2	macro	0.0000	0.0280	0.0010
TR16537-c0_g2_i1	macro	0.0000	0.0000	99.0000
TR45069-c0_g7_i1	macro	0.0115	0.0842	0.1364
TR49668-c0_g5_i1	macro	0.0001	0.0653	0.0010
TR26371-c0_g4_i1	macro	0.0593	0.0160	3.7070
TR46559-c1_g1_i3	macro	0.0000	0.0220	0.0010
TR26878-c1_g1_i1	macro	0.0000	0.0065	0.0010
TR1378-c1_g1_i1	macro	0.0000	0.0000	2.0001
TR1378-c1_g2_i1	macro	0.0095	0.0634	0.1491
TR29918-c0_g1_i1	macro	0.0000	0.0183	0.0010
TR38-c0_g2_i1	macro	0.0333	0.1522	0.2188
TR23461-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR38389-c5_g1_i2	macro	0.0144	0.1408	0.1022
TR9934-c0_g2_i2	macro	0.0203	0.0212	0.9573
TR34293-c6_g6_i2	macro	0.0000	0.0000	1.9970
TR5029-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR375-c2_g3_i1	macro	0.0361	0.2262	0.1597
TR4528-c1_g4_i1	macro	0.0000	0.0241	0.0010
TR49967-c0_g1_i1	macro	0.0000	0.0105	0.0010
TR43053-c0_g2_i2	macro	0.0000	0.0126	0.0010
TR41435-c0_g2_i1	macro	0.0495	0.1120	0.4417
TR45195-c0_g4_i4	macro	0.0036	0.0294	0.1224
TR45195-c0_g2_i1	macro	0.0000	0.0187	0.0010
TR15029-c0_g1_i1	macro	0.0528	0.0435	1.2142
TR28820-c0_g4_i1	macro	0.0000	0.0345	0.0010
TR30195-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR34520-c0_g1_i1	macro	0.0000	0.0237	0.0010
TR12721-c0_g3_i1	macro	0.0389	0.1364	0.2849
TR11329-c4_g1_i3	macro	0.0000	0.0463	0.0010
TR3201-c1_g5_i1	macro	0.0045	0.0000	99.0000
TR28790-c0_g1_i1	macro	0.0000	0.0428	0.0010
TR49763-c2_g2_i1	macro	0.0009	0.0129	0.0727
TR3393-c0_g1_i1	macro	0.0063	0.0184	0.3411
TR10201-c0_g1_i1	macro	0.0000	0.0184	0.0010
TR36413-c0_g1_i1	macro	0.0000	0.0247	0.0010
TR40243-c0_g1_i1	macro	0.0068	0.0482	0.1404
TR38882-c0_g1_i1	macro	0.0000	0.0138	0.0010
TR3115-c0_g1_i2	macro	0.0000	0.0411	0.0010
TR46618-c0_g2_i1	macro	0.0000	0.0354	0.0010
TR37192-c0_g4_i1	macro	0.0053	0.1076	0.0497
TR41866-c1_g1_i1	macro	0.0038	0.0441	0.0869
TR50148-c0_g1_i1	macro	0.0110	0.1004	0.1097
TR28706-c0_g1_i1	macro	0.0000	0.0481	0.0010
TR39583-c0_g1_i3	macro	0.0042	0.0105	0.3979
TR45312-c0_g2_i1	macro	0.0020	0.0246	0.0828
TR25928-c0_g2_i1	macro	0.0456	0.1959	0.2328
TR10997-c0_g1_i1	macro	0.0118	0.0640	0.1846
TR25615-c1_g2_i1	macro	0.0000	0.0097	0.0010
TR30951-c0_g2_i1	macro	0.0098	0.0275	0.3547
TR33023-c0_g1_i1	macro	0.0001	0.0600	0.0010
TR47642-c1_g5_i1	macro	0.0000	0.0000	0.0049
TR46860-c1_g1_i1	macro	0.0000	0.0000	0.0010
TR31393-c0_g2_i2	macro	0.0041	0.0000	99.0000
TR2750-c1_g3_i1	macro	0.0066	0.0090	0.7359
TR2750-c1_g3_i3	macro	0.0000	0.0000	2.6244
TR24678-c0_g3_i2	macro	0.0106	0.0689	0.1541
TR47140-c20_g1_i1	macro	0.0026	0.0382	0.0671
TR45132-c0_g1_i1	macro	0.0000	0.0293	0.0010
TR26939-c0_g2_i2	macro	0.0000	0.0000	99.0000
TR26939-c0_g7_i1	macro	0.0000	0.0000	0.0010
TR22439-c0_g2_i1	macro	0.0151	0.0735	0.2061
TR7286-c0_g3_i1	macro	0.0001	0.0571	0.0010
TR30763-c1_g1_i1	macro	0.0679	9.8521	0.0069
TR5823-c0_g3_i1	macro	0.0164	0.0002	99.0000
TR13254-c0_g1_i1	macro	0.0022	0.0173	0.1260
TR17066-c0_g1_i1	macro	0.0000	0.0240	0.0010
TR24740-c0_g1_i1	macro	0.0424	0.0739	0.5743
TR18461-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR1597-c0_g4_i3	macro	0.0000	0.0000	0.0010
TR40611-c0_g1_i1	macro	0.0000	0.0000	0.2245
TR46465-c0_g1_i1	macro	0.0000	0.0000	1.5391
TR43890-c0_g1_i1	macro	0.0079	0.1522	0.0517
TR43680-c0_g3_i1	macro	0.0000	0.0342	0.0010
TR24051-c0_g1_i2	macro	0.0076	0.0464	0.1643
TR42774-c0_g1_i1	macro	0.0355	0.1038	0.3417
TR7148-c0_g2_i1	macro	0.0000	0.0000	1.5417
TR30695-c2_g2_i1	macro	0.0087	0.0251	0.3445
TR34491-c0_g1_i1	macro	0.0011	0.0248	0.0445
TR44782-c1_g2_i2	macro	0.0079	0.0186	0.4252
TR27428-c0_g2_i1	macro	0.0654	60.6458	0.0011
TR34643-c0_g9_i1	macro	0.0001	0.0733	0.0010
TR34643-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR1791-c0_g1_i1	macro	0.0000	0.0000	0.3019
TR3732-c0_g1_i1	macro	0.0082	0.0851	0.0968
TR44509-c1_g1_i1	macro	0.0000	0.0000	0.0010
TR11112-c1_g1_i1	macro	0.0000	0.0382	0.0010
TR34421-c2_g1_i1	macro	0.0017	0.0464	0.0361
TR33807-c0_g1_i1	macro	0.0001	0.0543	0.0010
TR7553-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR17073-c0_g4_i1	macro	0.0000	0.0077	0.0010
TR2940-c0_g1_i1	macro	0.0199	0.0002	99.0000
TR50723-c0_g1_i1	macro	0.0351	0.0916	0.3838
TR49597-c0_g1_i3	macro	0.0001	0.1087	0.0010
TR42195-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR5106-c1_g11_i1	macro	0.0000	0.0417	0.0010
TR50716-c0_g1_i1	macro	0.0047	0.0000	99.0000
TR20648-c0_g1_i1	macro	0.0035	0.0391	0.0891
TR6029-c0_g2_i1	macro	0.0000	0.0291	0.0010
TR1795-c0_g1_i1	macro	0.0040	0.0145	0.2759
TR40352-c0_g2_i2	macro	0.0000	0.0079	0.0010
TR27533-c0_g1_i3	macro	0.0039	0.0392	0.0985
TR28992-c0_g1_i1	macro	0.0052	0.0204	0.2555
TR5837-c0_g1_i1	macro	0.0079	0.0259	0.3057
TR3140-c0_g3_i3	macro	0.0000	0.0000	0.7070
TR24955-c0_g2_i1	macro	0.0229	0.0644	0.3563
TR4809-c0_g1_i1	macro	0.0000	0.0069	0.0010
TR4311-c0_g12_i1	macro	0.0092	0.1058	0.0870
TR33572-c0_g1_i1	macro	0.0001	0.0591	0.0010
TR38306-c0_g1_i1	macro	0.0000	0.0111	0.0010
TR48526-c0_g2_i2	macro	0.0240	9.4657	0.0025
TR14125-c0_g13_i1	macro	0.0051	0.0696	0.0733
TR14125-c0_g9_i1	macro	0.0000	0.0000	99.0000
TR14125-c0_g2_i1	macro	0.0033	0.0628	0.0524
TR22290-c0_g1_i2	macro	0.0000	0.0174	0.0010
TR16288-c0_g2_i1	macro	0.0031	0.0055	0.5675
TR663-c0_g1_i1	macro	0.0036	0.0829	0.0437
TR1767-c0_g1_i1	macro	0.0000	0.0367	0.0010
